calibration_index,source_index,premise,hypothesis,gold_label,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,original_matches_gold,verifier_model_revision
516,343889,A man catches a ball in front of a large crowd.,The football player caught the pass.,1,neutral,0.9960468411445618,0.0017497919034212828,0.9960468411445618,0.0022032628767192364,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
517,344181,A boy contorts his face while holding an electronic device.,A boy has a cell phone.,1,neutral,0.9988605976104736,0.00048405007692053914,0.9988605976104736,0.0006554108113050461,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
518,344451,A street performer smiles at two potential customers.,An upturned hat half filled with coins sits next to the street performer.,1,neutral,0.994032084941864,0.002691421890631318,0.994032084941864,0.00327644613571465,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
519,344802,Three Asian women having a conversation.,Three white men are talking to each other.,2,contradiction,0.9996844530105591,5.7628320064395666e-05,0.00025796054978854954,0.9996844530105591,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
520,344964,A man in a white shirt is sitting on a curb and reading a newspaper.,The man is going up an escalator.,2,contradiction,0.9995288848876953,4.821012407774106e-05,0.00042286282405257225,0.9995288848876953,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
521,346374,"Two boys, one in a red and one in a white uniform, fight for control over the ball during a soccer match.",Two boys are playing basketball.,2,contradiction,0.9993866682052612,0.00024863972794264555,0.00036466901656240225,0.9993866682052612,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
522,347590,A child is interacting with an electronics laboratory kit.,A child is bored and has no toys.,2,contradiction,0.9992235898971558,3.512772673275322e-05,0.0007412247359752655,0.9992235898971558,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
523,349312,A man in mid- air while going down a sand-dune.,The man is skiing in the snow.,2,contradiction,0.9989191293716431,0.00021406146697700024,0.0008668249356560409,0.9989191293716431,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
524,349463,A dark-skinned woman with a scarf on her head smiling with telephones hanging from the trees.,She is climbing the tree to get a better reception.,2,neutral,0.06863797456026077,0.002792862942442298,0.9285691976547241,0.06863797456026077,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
525,349723,An older man in a blue hoodie is sitting down next to his bags.,A mann handing a cashier money.,2,contradiction,0.9987183809280396,5.5144519137684256e-05,0.0012265387922525406,0.9987183809280396,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
526,350091,"Three girls dressed alike in plaid skirts and hats, green sweaters, and blue knee socks walk together.",The three girls are twins.,1,neutral,0.9834451079368591,0.004085332155227661,0.9834451079368591,0.012469579465687275,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
527,350537,"Two men kick in the air at each other on a grassy area, while another man watches them in the background.",The men are outdoors.,1,entailment,0.014730377122759819,0.9838882684707642,0.014730377122759819,0.0013813613913953304,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
528,351322,"There are two men on a ladder one is at the top handing down to the other guy the number ""O"" as this what they do for a living.",Two men are at office desks.,2,contradiction,0.9997043013572693,6.53436072752811e-05,0.00023036840138956904,0.9997043013572693,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
529,351356,A black man in a white shirt is cooking on a commercial stove.,A man is preparing food on the commercial stove for the restaurant patrons.,1,neutral,0.9966030120849609,0.003103173105046153,0.9966030120849609,0.0002937657991424203,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
530,351913,"With flowers in the foreground, a man in a blue striped shirt bikes past a large white building.",A man is biking outside.,0,entailment,0.9881287217140198,0.9881287217140198,0.010020175948739052,0.0018511614762246609,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
531,352553,Two men are looking through the solar telescopes.,The men are trying to find Uranus.,1,neutral,0.9980188608169556,0.00039935350650921464,0.9980188608169556,0.0015817544190213084,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
532,352765,A fluffy dog looking at a yellow chew toy.,A dog is near a toy.,0,entailment,0.9947056174278259,0.9947056174278259,0.004757593851536512,0.000536815554369241,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
533,352989,A group of people near a fun house at a carnival.,A group of people near entrance at a carnival.,2,contradiction,0.6547496914863586,0.14831604063510895,0.19693423807621002,0.6547496914863586,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
534,353921,Two men wearing dark pants and red shirts are leaping in-synch in front of a white building.,They crawl along,2,contradiction,0.9994876384735107,0.0001910469145514071,0.0003213141462765634,0.9994876384735107,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
535,354675,A person sits outside at a table and rests their head in their hand.,A person is standing with the crowd at the festival concert.,2,contradiction,0.9996658563613892,4.9739039241103455e-05,0.00028447125805541873,0.9996658563613892,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
536,355209,A girl dressed in black with a purse on her arm is smiling at a man in a room with lots of desserts on the table.,There is a girl dressed in light colored clothing frowning at a man.,2,contradiction,0.9995692372322083,8.737983444007114e-05,0.0003434245300013572,0.9995692372322083,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
537,355550,A man walks on a fancy sidewalk next to an abandoned bar.,the man is going to meet a friend for drinks,1,neutral,0.9991564750671387,0.000309862254653126,0.9991564750671387,0.0005336339818313718,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
538,356013,Three women in old-fashioned clothing stand in the street with a dog.,Women are standing.,0,entailment,0.9944912195205688,0.9944912195205688,0.004657937679439783,0.0008508163155056536,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
539,356717,A skier is by himself in the woods.,A person is outside.,0,entailment,0.9947951436042786,0.9947951436042786,0.004540253430604935,0.0006645506364293396,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
540,357578,Small child in green shorts and green shirt squatting and looking at something.,The child is standing up.,2,contradiction,0.9994580149650574,0.00021967271459288895,0.00032231310615316033,0.9994580149650574,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
541,358703,The woman in a green sweater and the man with a cap are on the side of the road.,A husband and wife next to a road.,1,entailment,0.009694141335785389,0.9895198345184326,0.009694141335785389,0.0007859397446736693,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
542,358861,"The football players wear purple pants, gold helmets and white jerseys.",The people are racing cars.,2,contradiction,0.9996488094329834,7.851774716982618e-05,0.0002727103710640222,0.9996488094329834,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
543,359371,A group of men in hard hats traveling over the ocean in a small boat.,A group of men travel over an ocean.,0,entailment,0.9970421195030212,0.9970421195030212,0.002404722385108471,0.0005532013601623476,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
544,359675,A man is taking a nap outdoors under the cover of a pink blanket.,A man is dead outdoors under the cover of a pink blanket.,1,contradiction,0.012632599100470543,0.0054751005955040455,0.012632599100470543,0.9818922877311707,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
545,360401,A policeman in sunglasses and uniform with other policemen.,Two police officers are watching a suspect from afar.,1,neutral,0.9942470788955688,0.0011296466691419482,0.9942470788955688,0.004623252432793379,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
546,360709,Three school boys posing under a blue umbrella.,The umbrella is red.,2,contradiction,0.9982041120529175,0.00041470438009127975,0.0013811145909130573,0.9982041120529175,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
547,361537,Young boy staring excitedly at a leaf.,The boy looks at the veins that run along the leaf.,1,neutral,0.9993763566017151,0.0002878984378185123,0.9993763566017151,0.0003357466193847358,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
548,361621,A woman wearing sunglasses and a black shirt is running on the beach.,A woman runs away from a lobster.,1,neutral,0.9944227337837219,0.0005135865649208426,0.9944227337837219,0.005063788499683142,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
549,363227,a middle-aged man working on a dock.,A man is fixing a dock.,0,entailment,0.9731098413467407,0.9731098413467407,0.025814970955252647,0.0010750828078016639,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
550,364369,A man and a woman are posing for a photo beside a rack of clothes.,A man and woman are sitting on a couch.,2,contradiction,0.9993535876274109,6.0817554185632616e-05,0.0005856349598616362,0.9993535876274109,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
551,364429,A man and a woman are sitting on the grass together.,A man and a woman are in the park,1,neutral,0.9676528573036194,0.030188683420419693,0.9676528573036194,0.0021584334317594767,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
552,366538,A woman in a hi-viz jacket is smiling at person carrying a stop sign in front of a crane.,A woman is smiling at someone.,0,entailment,0.9981886744499207,0.9981886744499207,0.0014755408046767116,0.00033583634649403393,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
553,366985,A curly-haired woman plays the violin.,A woman is playing a stringed instrument.,0,entailment,0.9971497654914856,0.9971497654914856,0.002386491745710373,0.0004637605743482709,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
554,369066,A man is standing while playing the drums for an audience.,A man is playing the piano.,2,contradiction,0.9990907907485962,0.00015858124243095517,0.0007506791735067964,0.9990907907485962,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
555,369396,A man is reading a newspaper at a Chinese food store.,A teenage girl is standing on the table.,2,contradiction,0.9935770630836487,4.1744093323359266e-05,0.006381193175911903,0.9935770630836487,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
556,369541,Five boy scouts performing on an indoor stage.,the boys are five,1,entailment,0.09175454080104828,0.9008983969688416,0.09175454080104828,0.007347100414335728,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
557,369982,two wrestlers fighting in a rink with a referee in the backgroud,Some wrestlers are wrestling in a backyard championship match.,1,neutral,0.5404543280601501,0.00604123855009675,0.5404543280601501,0.45350441336631775,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
558,371082,This is two black children dressed the same hugging.,Funny humans dressed,1,neutral,0.7027095556259155,0.29395586252212524,0.7027095556259155,0.0033345292322337627,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
559,371632,A group of five people have picture taken while jumping in the air.,The people jump in the air when the picture is taken.,0,entailment,0.6213229298591614,0.6213229298591614,0.338794469833374,0.039882510900497437,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
560,371860,"Brunette female wearing yellow bikini top, has large tattoo inked across her lower back, and a blue towel draped across her right shoulder.",A person in a black shirt and black shorts is holding a football.,2,contradiction,0.9965775609016418,8.477134542772546e-05,0.0033377092331647873,0.9965775609016418,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
561,372611,A brown dog carries a multiple colored toy in the grass.,A dog is carrying colored toys.,0,entailment,0.9933757185935974,0.9933757185935974,0.005594499874860048,0.0010297412518411875,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
562,372919,A woman with curly brown hair looks at a menu.,The woman has decided on what she wants to eat.,1,neutral,0.9944473505020142,0.0022019119933247566,0.9944473505020142,0.0033507829066365957,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
563,373879,Adults and children are in a rooming dancing.,The clidren are watching a game,2,contradiction,0.9996262788772583,7.161768735386431e-05,0.00030205590883269906,0.9996262788772583,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
564,374215,Amish guy plays golf and walks,An Amish man enjoying some golf.,1,entailment,0.011463276110589504,0.9879889488220215,0.011463276110589504,0.0005478080711327493,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
565,374596,A group of people sitting in white plastic chairs are having a picnic.,All arrived at the picnic on foot.,1,neutral,0.9979286193847656,0.00028762180591002107,0.9979286193847656,0.0017837014747783542,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
566,374679,A man leaning into a hole in the counter.,A man standing at the counter.,1,contradiction,0.004422362428158522,0.009578492492437363,0.004422362428158522,0.9859991669654846,False,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
567,375404,An elderly man takes his dog for a walk near the water.,The elderly man is running with his dog.,2,contradiction,0.998579740524292,0.000621913350187242,0.0007983104442246258,0.998579740524292,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
568,375602,"A man is standing in a white room, with the lights turned down, holding a detailed lantern with another hanging nearby.",A man is praying while holding a latern.,1,neutral,0.9945825934410095,0.0009922372410073876,0.9945825934410095,0.004425155930221081,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
569,376513,People walk down the busy sidewalk.,People happily walk down the sidewalk.,1,neutral,0.9961410164833069,0.003093685721978545,0.9961410164833069,0.0007653638022020459,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
570,376867,A dog with a muzzle is leading several other dogs in a race,The muzzled dog is really having fun.,1,neutral,0.9974184036254883,0.001457524485886097,0.9974184036254883,0.0011240647872909904,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
571,377799,Older gentleman putting a powdery substance in a swimming pool.,The gentleman is 10 years old.,2,contradiction,0.9964756369590759,0.00010367972572566941,0.003420724766328931,0.9964756369590759,True,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
