input_position,source_index,candidate_id,augmented_field,old_accepted,real_accepted,old_reasons,real_reasons,source_nli_status,semantic_min,candidate_nli_gold_probability,generation_truncated,decision_change,difference_category
247,169049,169049:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.6096571087837219,0.9839630722999573,False,MATCH,none
249,169167,169167:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.09879745543003082,0.9965884685516357,False,MATCH,none
252,170297,170297:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9867141842842102,0.8420803546905518,False,MATCH,none
252,170297,170297:hypothesis:fra_Latn,hypothesis,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9967758059501648,0.3253037631511688,False,MATCH,none
253,171597,171597:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.2048092484474182,0.0008391512092202902,False,MATCH,none
254,172675,172675:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9976713061332703,0.9987307190895081,False,MATCH,none
259,176277,176277:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
259,176277,176277:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
284,192973,192973:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
284,192973,192973:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
256,173016,173016:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9966245889663696,0.9907602071762085,False,MATCH,none
257,173774,173774:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.007892366498708725,0.9962305426597595,False,MATCH,none
258,175645,175645:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.4851924180984497,0.9195146560668945,False,MATCH,none
261,176956,176956:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9940444827079773,0.9977352619171143,False,MATCH,none
261,176956,176956:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.07514496147632599,0.9971933960914612,False,MATCH,none
262,177271,177271:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.0005914510693401098,0.001165257766842842,False,MATCH,none
262,177271,177271:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.0009676161571405828,0.3028518855571747,False,MATCH,none
263,177566,177566:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.7089256644248962,0.996436357498169,False,MATCH,none
263,177566,177566:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.0015809726901352406,0.24805648624897003,False,MATCH,none
264,177718,177718:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.020749101415276527,0.9900151491165161,False,MATCH,none
264,177718,177718:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.028290947899222374,0.9710809588432312,False,MATCH,none
265,178067,178067:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9965680837631226,0.9927378296852112,False,MATCH,none
266,178078,178078:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.997063934803009,0.999232292175293,False,MATCH,none
268,182297,182297:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.8205209970474243,0.9991570711135864,False,MATCH,none
268,182297,182297:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.11464991420507431,0.9709020256996155,False,MATCH,none
269,182307,182307:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.009057767689228058,0.9008931517601013,False,MATCH,none
272,184494,184494:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0037130427081137896,0.9991957545280457,False,MATCH,none
272,184494,184494:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9933857321739197,0.9990875720977783,False,MATCH,none
273,184671,184671:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.07548771053552628,0.9991500377655029,False,MATCH,none
274,184879,184879:premise:fra_Latn,premise,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9682736992835999,0.06301283091306686,False,MATCH,none
275,185263,185263:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.017524896189570427,0.999356210231781,False,MATCH,none
277,188199,188199:premise:fra_Latn,premise,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9770575761795044,0.25612130761146545,False,MATCH,none
277,188199,188199:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9954642653465271,0.9948697090148926,False,MATCH,none
281,188981,188981:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9937509894371033,0.9979447722434998,False,MATCH,none
282,189281,189281:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9962208867073059,0.9925948977470398,False,MATCH,none
283,192390,192390:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.1367177963256836,0.9951251149177551,False,MATCH,none
285,194020,194020:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9934630393981934,0.9940350651741028,False,MATCH,none
294,202122,202122:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
294,202122,202122:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
296,204391,204391:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
296,204391,204391:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
289,197235,197235:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9966866374015808,0.9972240924835205,False,MATCH,none
290,199215,199215:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""low_nli_confidence"",""trivial_copy""]","[""trivial_copy"",""semantic_drift"",""low_nli_confidence""]",RELIABLE_GOLD,0.015337985008955002,0.787387490272522,False,MATCH,none
292,200662,200662:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.5703927874565125,0.9707233905792236,False,MATCH,none
293,200772,200772:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9961062073707581,0.9951594471931458,False,MATCH,none
295,203055,203055:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.02103562280535698,0.998784601688385,False,MATCH,none
297,204719,204719:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0005798456841148436,0.9989559650421143,False,MATCH,none
298,204800,204800:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9964607357978821,0.9993088245391846,False,MATCH,none
299,205153,205153:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9974018335342407,0.9993688464164734,False,MATCH,none
300,206106,206106:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.86262047290802,0.9984686970710754,False,MATCH,none
305,209684,209684:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.23492315411567688,0.9922260046005249,False,MATCH,none
306,209775,209775:hypothesis:fra_Latn,hypothesis,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9959143996238708,0.318083792924881,False,MATCH,none
307,211350,211350:premise:fra_Latn,premise,False,False,"[""semantic_drift"",""low_nli_confidence""]","[""semantic_drift"",""low_nli_confidence""]",RELIABLE_GOLD,0.2913035452365875,0.7188165187835693,False,MATCH,none
307,211350,211350:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.7258549332618713,0.8016545176506042,False,MATCH,none
308,211927,211927:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9967965483665466,0.9778068661689758,False,MATCH,none
308,211927,211927:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.31591495871543884,0.09339170902967453,False,MATCH,none
309,213001,213001:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9965793490409851,0.9964026212692261,False,MATCH,none
311,213566,213566:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9947965741157532,0.9986898303031921,False,MATCH,none
311,213566,213566:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.24644887447357178,0.9988214373588562,False,MATCH,none
312,214226,214226:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.98696368932724,0.9993996620178223,False,MATCH,none
313,214998,214998:premise:fra_Latn,premise,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.992384672164917,0.014001469127833843,False,MATCH,none
313,214998,214998:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.03311644494533539,0.9857199788093567,False,MATCH,none
316,215759,215759:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.7024396061897278,0.9993298053741455,False,MATCH,none
317,215835,215835:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.001787681831046939,0.9623482823371887,False,MATCH,none
317,215835,215835:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift"",""label_flip""]","[""semantic_drift"",""label_flip""]",RELIABLE_GOLD,0.06136151775717735,0.10249032825231552,False,MATCH,none
318,215950,215950:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.01793290488421917,0.9566231369972229,False,MATCH,none
318,215950,215950:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.994644045829773,0.9980207681655884,False,MATCH,none
325,221454,221454:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
325,221454,221454:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
330,224812,224812:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
330,224812,224812:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
334,226575,226575:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
334,226575,226575:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
341,232434,232434:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
341,232434,232434:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
347,233919,233919:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
347,233919,233919:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
320,217803,217803:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9952754974365234,0.9786309003829956,False,MATCH,none
321,218103,218103:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0028166493866592646,0.9983267188072205,False,MATCH,none
326,223038,223038:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.048541124910116196,0.9942084550857544,False,MATCH,none
328,224071,224071:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.00023459777003154159,0.9993797540664673,False,MATCH,none
331,226116,226116:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9918730854988098,0.9888272285461426,False,MATCH,none
332,226394,226394:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.992499053478241,0.9641255736351013,False,MATCH,none
332,226394,226394:hypothesis:fra_Latn,hypothesis,False,False,"[""low_nli_confidence""]","[""low_nli_confidence""]",RELIABLE_GOLD,0.9942926168441772,0.7695412635803223,False,MATCH,none
333,226504,226504:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9957276582717896,0.9831127524375916,False,MATCH,none
335,226981,226981:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.784130871295929,0.9964174032211304,False,MATCH,none
337,229906,229906:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.021215492859482765,0.9996132254600525,False,MATCH,none
337,229906,229906:hypothesis:fra_Latn,hypothesis,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.013196277432143688,0.9993738532066345,False,MATCH,none
338,230044,230044:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9931135773658752,0.9994099140167236,False,MATCH,none
339,230599,230599:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9934219717979431,0.999735414981842,False,MATCH,none
340,231324,231324:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.0017076443182304502,0.9983417987823486,False,MATCH,none
342,232796,232796:hypothesis:fra_Latn,hypothesis,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9942445158958435,0.997729480266571,False,MATCH,none
343,232922,232922:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9969346523284912,0.9977403879165649,False,MATCH,none
348,233997,233997:hypothesis:fra_Latn,hypothesis,False,False,"[""label_flip""]","[""label_flip""]",RELIABLE_GOLD,0.9826257228851318,0.024500194936990738,False,MATCH,none
349,234990,234990:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.8793640732765198,0.9871794581413269,False,MATCH,none
349,234990,234990:hypothesis:fra_Latn,hypothesis,False,False,"[""low_nli_confidence""]","[""low_nli_confidence""]",RELIABLE_GOLD,0.9866372346878052,0.5671296119689941,False,MATCH,none
350,235554,235554:premise:fra_Latn,premise,False,False,"[""semantic_drift""]","[""semantic_drift""]",RELIABLE_GOLD,0.862802267074585,0.9441512227058411,False,MATCH,none
351,236796,236796:premise:fra_Latn,premise,False,False,"[""trivial_copy""]","[""trivial_copy""]",RELIABLE_GOLD,0.9941062927246094,0.9989483952522278,False,MATCH,none
359,244500,244500:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
359,244500,244500:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
362,249816,249816:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
362,249816,249816:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
378,261673,261673:premise:fra_Latn,premise,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
378,261673,261673:hypothesis:fra_Latn,hypothesis,False,False,"[""source_label_disagreement""]","[""source_label_disagreement""]",GOLD_DISAGREEMENT,,,False,MATCH,none
382,263526,263526:premise:fra_Latn,premise,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
382,263526,263526:hypothesis:fra_Latn,hypothesis,False,False,"[""source_nli_low_confidence""]","[""source_nli_low_confidence""]",GOLD_LOW_CONFIDENCE,,,False,MATCH,none
