input_position,source_index,candidate_id,augmented_field,gold_label,source_nli_status,original_nli_predicted_label,original_nli_gold_probability,translation_performed,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,candidate_nli_predicted_label,candidate_nli_gold_probability,generation_truncated,source_to_pivot_generation_truncated,pivot_to_source_generation_truncated,logical_cue_changes,hard_cue_changes,soft_cue_changes,change_ratio,accepted,reasons,translation_model,translation_model_revision,verifier_model,verifier_model_revision
251,170191,170191:hypothesis:fra_Latn,hypothesis,contradiction,GOLD_LOW_CONFIDENCE,contradiction,0.6918863654136658,False,Two men are playing a card game.,Two men are playing a card game.,,,,None,,False,False,False,[],[],[],,False,"[""source_nli_low_confidence""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
255,172947,172947:premise:fra_Latn,premise,contradiction,GOLD_DISAGREEMENT,neutral,0.22028616070747375,False,Three young boys on a beach in swimsuits- two standing facing the water and one sitting on a rock- are in a rocky area with yellow wildflowers in the foreground while in the background many people recreate on a sandy shore.,Three young boys on a beach in swimsuits- two standing facing the water and one sitting on a rock- are in a rocky area with yellow wildflowers in the foreground while in the background many people recreate on a sandy shore.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
255,172947,172947:hypothesis:fra_Latn,hypothesis,contradiction,GOLD_DISAGREEMENT,neutral,0.22028616070747375,False,Three boys play nintendo.,Three boys play nintendo.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
225,148356,148356:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9984992742538452,True,A man in a red shirt is interacting with a woman holding a shopping bag.,A man in a red shirt is interacting with a woman holding a shopping bag.,0.9952658414840698,0.9952658414840698,0.9952658414840698,contradiction,0.9984992742538452,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
227,150619,150619:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9591143727302551,True,A person in a yellow coat is carrying a bag of three oranges.,A person in a yellow coat is carrying a bag of three oranges.,0.9955030083656311,0.9955030083656311,0.9955030083656311,neutral,0.9591143727302551,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
227,150619,150619:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9591143727302551,True,A man  in a yellow coat is carrying a bag of three oranges.,A man in a yellow coat is carrying a bag of three oranges.,0.9958018660545349,0.9958018660545349,0.9958018660545349,neutral,0.9591143727302551,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
228,150697,150697:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9997050166130066,True,a woman holding a small ball chasing after a small boy.,A woman holding a little bullet chasing a little boy.,0.00043722198461182415,0.0009907509665936232,0.00043722198461182415,contradiction,0.9996882677078247,False,False,False,"[{""group"":""time"",""original"":{""after"":1},""candidate"":{},""field"":""premise""}]",[],"[{""group"":""time"",""original"":{""after"":1},""candidate"":{},""field"":""premise""}]",0.31481481481481477,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
229,151152,151152:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9992468357086182,True,The men are standing in the boats.,The men are in the boats.,0.9934495091438293,0.36061519384384155,0.36061519384384155,entailment,0.0011137762339785695,False,False,False,[],[],[],0.15254237288135597,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
230,151395,151395:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9976045489311218,True,Eight people are on an escalator going up or down.,Eight people are going up or down a staircase.,0.06498146802186966,0.002911139279603958,0.002911139279603958,contradiction,0.0002003294648602605,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.29166666666666663,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
230,151395,151395:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9976045489311218,True,Group of people taking an escalator.,A group of people taking a flight of stairs.,0.4246918857097626,0.00020436389604583383,0.00020436389604583383,entailment,0.9942637085914612,False,False,False,[],[],[],0.275,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
234,159758,159758:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9987940788269043,True,A man in a white shirt black tie looks out of the elevator shaft of a parking garage.,A man in a white shirt and a black tie looks into the elevator in a parking lot.,0.029560361057519913,0.004069552291184664,0.004069552291184664,contradiction,0.9992305040359497,False,False,False,"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",0.19999999999999996,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
236,161674,161674:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9958277344703674,True,A male is leaping above white water.,A male jumps on white water.,0.9839247465133667,0.8681672811508179,0.8681672811508179,entailment,0.9943576455116272,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""premise""}]",0.28125,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
237,163028,163028:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9936975836753845,True,A smiling young girl in braids is playing ball.,A young girl with a smile on her face is playing ball.,0.9955331087112427,0.0009787121089175344,0.0009787121089175344,neutral,0.9749261736869812,False,False,False,"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""on"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""on"":1},""field"":""premise""}]",0.306930693069307,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
237,163028,163028:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9936975836753845,True,A child kicking a ball while playing.,A kid who hits a ball while playing.,0.00490708788856864,0.0010343869216740131,0.0010343869216740131,neutral,0.9168239235877991,False,False,False,[],[],[],0.26027397260273977,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
238,163640,163640:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9966333508491516,True,Old man is fixing overturned bike.,The old man is fixing a broken bicycle.,0.9442101120948792,0.004612192511558533,0.004612192511558533,entailment,0.9978646636009216,False,False,False,[],[],[],0.28767123287671237,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
240,164421,164421:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.998278021812439,True,The man is sitting on a park bench.,The man is sitting on a park bench.,0.9982523322105408,0.9982523322105408,0.9982523322105408,contradiction,0.998278021812439,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
241,165214,165214:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.999692440032959,True,Two women are sleeping.,Two women are sleeping.,0.9959729313850403,0.9959729313850403,0.9959729313850403,contradiction,0.999692440032959,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
242,166345,166345:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9992368221282959,True,A young girl is drawing with an orange crayon.,A young girl is drawing with an orange pencil.,0.46020761132240295,0.08522919565439224,0.08522919565439224,neutral,0.9993267059326172,False,False,False,[],[],[],0.10869565217391308,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
243,167082,167082:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9906911253929138,True,"Four women, two with id badges.","Four women, two with badges.",0.9911150932312012,0.007208652328699827,0.007208652328699827,entailment,0.9881977438926697,False,False,False,[],[],[],0.05084745762711862,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
243,167082,167082:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9906911253929138,True,Two women have badges.,Two women have badges.,0.9944255352020264,0.9944255352020264,0.9944255352020264,entailment,0.9906911253929138,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
246,168963,168963:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9943495392799377,True,A man is on a casual bike ride during the day into town.,A man takes a bike ride in the city during the day.,0.9947803616523743,0.07409320771694183,0.07409320771694183,contradiction,0.9970550537109375,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.3457943925233645,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
247,169049,169049:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9204383492469788,True,Man and baby posing in front of an engine of an old train.,A man and a baby standing in front of an old train engine.,0.9831959009170532,0.6096571087837219,0.6096571087837219,contradiction,0.9839630722999573,False,False,False,[],[],[],0.2586206896551724,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
249,169167,169167:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9992984533309937,True,The skater is performing for a cameraman.,The skater is playing a cameraman.,0.09879745543003082,0.9279977679252625,0.09879745543003082,neutral,0.9965884685516357,False,False,False,[],[],[],0.17333333333333334,False,"[""semantic_drift""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
252,170297,170297:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.8614192008972168,True,Two Latin dancers dancing with Mariachi band playing in the background with a crowd watching.,Two Latin dancers dancing with the Mariachi band playing in the background with a crowd watching.,0.9867141842842102,0.992443859577179,0.9867141842842102,entailment,0.8420803546905518,False,False,False,[],[],[],0.021052631578947323,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
252,170297,170297:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.8614192008972168,True,The dancers are performing for the crowd.,The dancers perform in front of the crowd.,0.9975454211235046,0.9967758059501648,0.9967758059501648,contradiction,0.3253037631511688,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""front"":1,""in"":1},""field"":""hypothesis""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""front"":1,""in"":1},""field"":""hypothesis""}]",0.15662650602409633,False,"[""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
253,171597,171597:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9969927072525024,True,"A small South American child running on a cobblestone pathway, by a blue wall with a door.","A little South American boy running down a paved road, near a blue wall with a door.",0.2048092484474182,0.47302210330963135,0.2048092484474182,contradiction,0.0008391512092202902,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""near"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""near"":1},""field"":""premise""}]",0.27586206896551724,False,"[""semantic_drift"",""label_flip""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
254,172675,172675:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9987307190895081,True,The arcade is closed.,The arcade is closed.,0.9976713061332703,0.9976713061332703,0.9976713061332703,contradiction,0.9987307190895081,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
259,176277,176277:premise:fra_Latn,premise,contradiction,GOLD_DISAGREEMENT,neutral,0.07760533690452576,False,people in white shirts and backpacks looking around one of them holding a small camera.,people in white shirts and backpacks looking around one of them holding a small camera.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
259,176277,176277:hypothesis:fra_Latn,hypothesis,contradiction,GOLD_DISAGREEMENT,neutral,0.07760533690452576,False,Some people are dressed in formal wear at the museum.,Some people are dressed in formal wear at the museum.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
284,192973,192973:premise:fra_Latn,premise,neutral,GOLD_DISAGREEMENT,entailment,0.006981702987104654,False,Several people are washing themselves off using showers at the beach.,Several people are washing themselves off using showers at the beach.,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
284,192973,192973:hypothesis:fra_Latn,hypothesis,neutral,GOLD_DISAGREEMENT,entailment,0.006981702987104654,False,some people are in beach,some people are in beach,,,,None,,False,False,False,[],[],[],,False,"[""source_label_disagreement""]",facebook/nllb-200-distilled-600M,,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
256,173016,173016:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9907602071762085,True,The man and his dog are playing basketball at the gym.,The man and his dog are playing basketball at the gym.,0.9966245889663696,0.9966245889663696,0.9966245889663696,contradiction,0.9907602071762085,False,False,False,[],[],[],0.0,False,"[""trivial_copy""]",facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
