source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,original_matches_gold,candidate_matches_gold,nli_transition,nli_gold_probability_delta,confidence_drop,large_confidence_drop,large_confidence_increase,original_source_index
313,313:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A runner is sliding into home while the cathcer covers the plate in a softball game.,A runner slides home for the winning run in a softball game.,A runner is sliding into home while the cathcer covers the plate in a softball game.,A runner comes home for the winning race in a softball game.,A runner slides home for the winning run in a softball game.,A runner comes home for the winning race in a softball game.,False,"[""semantic_drift""]",0.9650982618331909,0.03311644494533539,0.03311644494533539,1,0.9857199788093567,[],[],,,0.09999999999999998,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98116358,,,,,neutral,0.9977096319198608,0.0013035848969593644,0.9977096319198608,0.0009868121705949306,neutral,0.9857199788093567,True,True,STABLE_GOLD,-0.01198965311050415,False,False,False,214998
313,313:premise:fra_Latn,premise,fra_Latn,neutral,A runner is sliding into home while the cathcer covers the plate in a softball game.,A runner slides home for the winning run in a softball game.,A runner slips into the house while the catcher covers the plate during a softball game.,A runner slides home for the winning run in a softball game.,A runner is sliding into home while the cathcer covers the plate in a softball game.,A runner slips into the house while the catcher covers the plate during a softball game.,False,"[""label_flip""]",0.9955270886421204,0.992384672164917,0.992384672164917,2,0.014001469127833843,[],"[{""group"":""time"",""original"":{},""candidate"":{""during"":1},""field"":""premise""},{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",,,0.12790697674418605,1.0476190476190477,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.19361386,,,,,neutral,0.9977096319198608,0.0013035848969593644,0.9977096319198608,0.0009868121705949306,contradiction,0.014001469127833843,True,False,TRUE_FLIP,-0.983708162792027,False,True,False,214998
314,314:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A waveboarder skims through the surf at sunset.,A person is in a waveboader competition.,A waveboarder skims through the surf at sunset.,A person is taking part in a waveboader competition.,A person is in a waveboader competition.,A person is taking part in a waveboader competition.,True,[],0.996536135673523,0.9972042441368103,0.996536135673523,1,0.9980021119117737,[],[],,,0.13043478260869568,1.3,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00546175,,,,,neutral,0.9949972629547119,0.0023413831368088722,0.9949972629547119,0.002661271719262004,neutral,0.9980021119117737,True,True,STABLE_GOLD,0.0030048489570617676,False,False,False,215221
314,314:premise:fra_Latn,premise,fra_Latn,neutral,A waveboarder skims through the surf at sunset.,A person is in a waveboader competition.,A surfer crosses the wave at sunset.,A person is in a waveboader competition.,A waveboarder skims through the surf at sunset.,A surfer crosses the wave at sunset.,True,[],0.995593249797821,0.9914189577102661,0.9914189577102661,1,0.9941800832748413,[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{},""field"":""premise""}]",,,0.5903614457831325,0.7659574468085106,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11440096,,,,,neutral,0.9949972629547119,0.0023413831368088722,0.9949972629547119,0.002661271719262004,neutral,0.9941800832748413,True,True,STABLE_GOLD,-0.0008171796798706055,False,False,False,215221
315,315:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man with black hair sits in a restaurant with a glass of beer.,There is a man with a drink.,A man with black hair sits in a restaurant with a glass of beer.,There's a man with a drink.,There is a man with a drink.,There's a man with a drink.,True,[],0.9933484196662903,0.9908567667007446,0.9908567667007446,0,0.996479332447052,[],[],,,0.054545454545454564,0.9642857142857143,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0126639,,,,,entailment,0.9966287016868591,0.9966287016868591,0.0027541229501366615,0.0006172449793666601,entailment,0.996479332447052,True,True,STABLE_GOLD,-0.0001493692398071289,False,False,False,215707
315,315:premise:fra_Latn,premise,fra_Latn,entailment,A man with black hair sits in a restaurant with a glass of beer.,There is a man with a drink.,A man with black hair is sitting in a restaurant with a glass of beer.,There is a man with a drink.,A man with black hair sits in a restaurant with a glass of beer.,A man with black hair is sitting in a restaurant with a glass of beer.,True,[],0.9962853193283081,0.9966013431549072,0.9962853193283081,0,0.9967691898345947,[],[],,,0.05970149253731338,1.09375,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00694549,,,,,entailment,0.9966287016868591,0.9966287016868591,0.0027541229501366615,0.0006172449793666601,entailment,0.9967691898345947,True,True,STABLE_GOLD,0.0001404881477355957,False,False,False,215707
316,316:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,White girl in a white dress and white bird-looking wings holding some blue ads.,A girl is wearing a yellow suit.,White girl in a white dress and white bird-looking wings holding some blue ads.,There's a girl in a yellow suit.,A girl is wearing a yellow suit.,There's a girl in a yellow suit.,True,[],0.9976669549942017,0.9975346326828003,0.9975346326828003,2,0.9993840456008911,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.25,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10308132,,,,,contradiction,0.9993879795074463,0.00010461205965839326,0.0005074376240372658,0.9993879795074463,contradiction,0.9993840456008911,True,True,STABLE_GOLD,-3.933906555175781e-06,False,False,False,215759
316,316:premise:fra_Latn,premise,fra_Latn,contradiction,White girl in a white dress and white bird-looking wings holding some blue ads.,A girl is wearing a yellow suit.,A white girl in a white dress and white bird wings holding blue ads.,A girl is wearing a yellow suit.,White girl in a white dress and white bird-looking wings holding some blue ads.,A white girl in a white dress and white bird wings holding blue ads.,False,"[""semantic_drift""]",0.9908333420753479,0.7024396061897278,0.7024396061897278,2,0.9993298053741455,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",,,0.10204081632653061,0.8607594936708861,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.39823059,,,,,contradiction,0.9993879795074463,0.00010461205965839326,0.0005074376240372658,0.9993879795074463,contradiction,0.9993298053741455,True,True,STABLE_GOLD,-5.817413330078125e-05,False,False,False,215759
317,317:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Soccer players in jerseys representing two teams mill around on a soccer field.,The soccer players are getting ready to play.,Soccer players in jerseys representing two teams mill around on a soccer field.,The football players are getting ready to play.,The soccer players are getting ready to play.,The football players are getting ready to play.,False,"[""semantic_drift"",""label_flip""]",0.06136151775717735,0.6791723370552063,0.06136151775717735,2,0.10249032825231552,[],[],,,0.13043478260869568,1.0444444444444445,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.83614815,,,,,neutral,0.995371401309967,0.003957309294492006,0.995371401309967,0.0006711925962008536,contradiction,0.10249032825231552,True,False,TRUE_FLIP,-0.8928810730576515,False,True,False,215835
317,317:premise:fra_Latn,premise,fra_Latn,neutral,Soccer players in jerseys representing two teams mill around on a soccer field.,The soccer players are getting ready to play.,Football players in shirts representing two teams gather on a football field.,The soccer players are getting ready to play.,Soccer players in jerseys representing two teams mill around on a soccer field.,Football players in shirts representing two teams gather on a football field.,False,"[""semantic_drift""]",0.001787681831046939,0.011700085364282131,0.001787681831046939,1,0.9623482823371887,[],[],,,0.2948717948717948,0.9746835443037974,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.03586404,,,,,neutral,0.995371401309967,0.003957309294492006,0.995371401309967,0.0006711925962008536,neutral,0.9623482823371887,True,True,STABLE_GOLD,-0.03302311897277832,False,False,False,215835
318,318:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"A guy in a blue shirt, shorts and sandals is giving a speech with a microphone to some people sitting in the front row of an auditorium.",A man is giving his campaing speech.,"A guy in a blue shirt, shorts and sandals is giving a speech with a microphone to some people sitting in the front row of an auditorium.",A man is giving his campaign speech.,A man is giving his campaing speech.,A man is giving his campaign speech.,False,"[""trivial_copy""]",0.9969028830528259,0.994644045829773,0.994644045829773,1,0.9980207681655884,[],[],,,0.02777777777777779,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00733519,,,,,neutral,0.950130820274353,0.037834953516721725,0.950130820274353,0.012034287676215172,neutral,0.9980207681655884,True,True,STABLE_GOLD,0.04788994789123535,False,False,False,215950
318,318:premise:fra_Latn,premise,fra_Latn,neutral,"A guy in a blue shirt, shorts and sandals is giving a speech with a microphone to some people sitting in the front row of an auditorium.",A man is giving his campaing speech.,"A guy in a blue shirt, pants, and sandals gives a talk with a microphone to some people sitting in the front row of an auditorium.",A man is giving his campaing speech.,"A guy in a blue shirt, shorts and sandals is giving a speech with a microphone to some people sitting in the front row of an auditorium.","A guy in a blue shirt, pants, and sandals gives a talk with a microphone to some people sitting in the front row of an auditorium.",False,"[""semantic_drift""]",0.017932899296283722,0.029450010508298874,0.017932899296283722,1,0.9566231369972229,[],[],,,0.09774436090225569,0.9558823529411765,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.02544396,,,,,neutral,0.950130820274353,0.037834953516721725,0.950130820274353,0.012034287676215172,neutral,0.9566231369972229,True,True,STABLE_GOLD,0.006492316722869873,False,False,False,215950
319,319:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A woman is taking a man's blood pressure in a kitchen.,The woman is checking the man's health indoors.,A woman is taking a man's blood pressure in a kitchen.,The woman checks the man's health inside.,The woman is checking the man's health indoors.,The woman checks the man's health inside.,True,[],0.995220959186554,0.9628313183784485,0.9628313183784485,0,0.9798272848129272,[],"[{""group"":""space"",""original"":{},""candidate"":{""inside"":1},""field"":""hypothesis""}]",,,0.15909090909090906,0.8723404255319149,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.1573414,,,,,entailment,0.9933400750160217,0.9933400750160217,0.006197649985551834,0.00046230628504417837,entailment,0.9798272848129272,True,True,STABLE_GOLD,-0.013512790203094482,False,False,False,216738
319,319:premise:fra_Latn,premise,fra_Latn,entailment,A woman is taking a man's blood pressure in a kitchen.,The woman is checking the man's health indoors.,A woman takes a man's blood pressure in a kitchen.,The woman is checking the man's health indoors.,A woman is taking a man's blood pressure in a kitchen.,A woman takes a man's blood pressure in a kitchen.,True,[],0.9968531727790833,0.9947598576545715,0.9947598576545715,0,0.9904601573944092,[],[],,,0.07692307692307687,0.9259259259259259,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01477998,,,,,entailment,0.9933400750160217,0.9933400750160217,0.006197649985551834,0.00046230628504417837,entailment,0.9904601573944092,True,True,STABLE_GOLD,-0.002879917621612549,False,False,False,216738
320,320:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Many people stand on an overpass looking over.,People are looking at something.,Many people stand on an overpass looking over.,People are looking at something.,People are looking at something.,People are looking at something.,False,"[""trivial_copy""]",0.9952754974365234,0.9952754974365234,0.9952754974365234,0,0.9786309003829956,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0260936,,,,,entailment,0.9786309003829956,0.9786309003829956,0.0203049685806036,0.0010640458203852177,entailment,0.9786309003829956,True,True,STABLE_GOLD,0.0,False,False,False,217803
320,320:premise:fra_Latn,premise,fra_Latn,entailment,Many people stand on an overpass looking over.,People are looking at something.,A lot of people stand on a bridge and watch.,People are looking at something.,Many people stand on an overpass looking over.,A lot of people stand on a bridge and watch.,True,[],0.9922266006469727,0.9866074323654175,0.9866074323654175,0,0.9831498265266418,[],"[{""group"":""quantifier"",""original"":{""many"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""on"":1,""over"":1},""candidate"":{""on"":1},""field"":""premise""}]",,,0.48888888888888893,0.9565217391304348,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.23024274,,,,,entailment,0.9786309003829956,0.9786309003829956,0.0203049685806036,0.0010640458203852177,entailment,0.9831498265266418,True,True,STABLE_GOLD,0.00451892614364624,False,False,False,217803
321,321:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A teenage girl wearing a t-shirt and bathing suit bottom jumps into a body of water.,A girl jumps into water.,A teenage girl wearing a t-shirt and bathing suit bottom jumps into a body of water.,A girl jumps in the water.,A girl jumps into water.,A girl jumps in the water.,True,[],0.9976206421852112,0.9982762336730957,0.9976206421852112,0,0.9982841610908508,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.07999999999999996,1.0833333333333333,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.1040952,,,,,entailment,0.9985931515693665,0.9985931515693665,0.0011126302415505052,0.0002941234561149031,entailment,0.9982841610908508,True,True,STABLE_GOLD,-0.000308990478515625,False,False,False,218103
